UUID,context,answer_order,Eldest_Counterbalance,Q-Order_NatPrior_vs._WhichWomRights,W3_Reserve_Treat,weight,age,age_group,gender,q00a_select_language,q01_eldest_child,q02_your_situation,q03_food_security,q04_afghan_reserves,q05_unfreeze_reserves,q05V2_frozen_reserves,q06_support_gov,q07b_taliban_gov_view,q07c_closer_view,q08_safety,q09_human_rights_women,q11_top_three_rights_right_to_education,q11_top_three_rights_right_to_choose_husband,q11_top_three_rights_right_to_divorce_or_0t_marry,q11_top_three_rights_free_in_public_0_harassment,q11_top_three_rights_freedom_to_choose_how_to_dress,q11_top_three_rights_right_to_work_and_earn_money,q11_top_three_rights_right_to_travel_without_escort,q11_top_three_rights_right_to_participate_in_gov,q11_top_three_rights_freedom_to_use_the_internet,q11_top_three_rights_access_healthcare_and_services,q11_top_three_rights_right_0t_be_beaten_by_family,q11_top_three_rights_something_else,q11_top_three_rights_0ne_of_these_are_important,q11V2_top_three_rights_right_to_education,q11V2_top_three_rights_right_to_choose_husband,q11V2_top_three_rights_right_to_divorce_or_0t_marry,q11V2_top_three_rights_free_in_public_0_harassment,q11V2_top_three_rights_freedom_to_choose_how_to_dress,q11V2_top_three_rights_right_to_work_and_earn_money,q11V2_top_three_rights_right_to_travel_without_escort,q11V2_top_three_rights_right_to_participate_in_gov,q11V2_top_three_rights_freedom_to_use_the_internet,q11V2_top_three_rights_access_healthcare_and_services,q11V2_top_three_rights_right_0t_be_beaten_by_family,q11V2_top_three_rights_right_to_seek_asylum,q11V2_top_three_rights_something_else,q11V2_top_three_rights_0ne_of_these_are_important_to_me,q11a_which_rights_open_end_translated,q12_14_agree_avoid_armed_conflict,q12_14_agree_human_rights_violation,q12_14_agree_basic_needs,q15_intl_support_gov,q16_intl_support_taliban,q17_your_views_support_a_peace_process,q17_your_views_use_military_force,q17_your_views_provide_military_support,q17_your_views_help_the_taliban_fight_isisk,q17_your_views_un_peacekeepers_maintain_peace,q17_your_views_afghan_need_international_help,q18_live,q19_financial_situation,q20_education,q21_province,q22_religion_importance,q23_marital_status,urban_rural
9eb14b9a-b6f0-4fec-a553-34541fb2708b,3,1,1,,,0.969846153,21,18_24,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9eba665f-0000-47b3-8429-1cdb648a55ff,2,2,2,,,2.170310229,43,35_44,2,2,,1,4,1,2,,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ebeba63-a9f5-4df7-af7a-de84e2a45150,4,1,1,,1,0.45752813,24,18_24,1,2,3,1,1,2,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ec688d9-cdc0-49a9-bf82-3e47a3933b5f,4,2,2,,1,0.740032143,29,25_34,1,1,,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ec8f07a-9c7c-460f-a0ca-aed257422d54,4,2,1,,,0.800819823,98,65_and_over,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The right to education The right to act in the government The right to choose a husband,,,,,,,,,,,,,,,,,,
9ecba9da-5fa9-4473-8211-e29b43320ce2,2,2,1,1,,0.45752813,20,18_24,1,1,3,2,2,2,2,,2,4,2,3,5,0,1,0,0,0,1,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,5,5,5,2,1,0,0,0,0,1,1,1,6,4,8,4,1,1
9ecd49f1-e68c-4ada-8aae-170ffd84d74d,2,1,2,,,1.663463131,64,55_64,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ecd7810-efb0-420e-aa13-6c2ea8e6fa45,4,2,2,,,0.969846153,21,18_24,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ed1d37c-785b-4ee9-9162-d0b0ecc30d7c,4,1,2,,2,0.800819823,98,65_and_over,1,2,,3,5,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ed3b71e-38ac-40c2-8daf-b85be2756a23,4,1,2,1,2,0.740032143,33,25_34,1,2,,1,1,2,,2,5,,,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,
9ed4c209-c18d-41fa-82c9-a35b78a9f141,4,1,2,1,2,0.45752813,22,18_24,1,1,,1,2,2,,1,2,4,2,1,3,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
9ed966b1-59f7-432f-976a-817fb11a8fc8,4,2,2,,,1.56868459,25,25_34,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9eda1a87-2f2c-41a3-b4c7-58bbf668d331,4,1,1,,,0.45752813,24,18_24,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9edd4f01-17f9-48a7-be3f-20a8d4bd4b89,4,1,2,1,1,1.56868459,27,25_34,2,2,3,1,1,2,3,,1,4,1,1,4,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,0,1,0,0,0,0,,3,3,4,1,1,0,0,1,0,0,0,1,4,6,14,4,1,1
9eddabaa-6bf2-4aff-912c-220505eaafc9,3,1,2,,,0.45752813,22,18_24,1,2,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9eddea27-505d-41d6-887e-634ebdabfb1a,3,2,1,,,0.45752813,24,18_24,1,2,2,5,1,2,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ee20ddb-46cd-4006-9f58-3bbb6cc15474,3,2,2,,,1.56868459,30,25_34,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ee2dc40-09b3-4630-bec4-37245ad2337d,2,2,2,,,0.969846153,19,18_24,2,2,,5,5,1,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ee92929-89f9-4eff-8e82-b262c1c4bc91,4,2,1,,2,0.45752813,22,18_24,1,2,3,5,1,1,,3,1,5,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9eeacd55-6a83-4ce4-b6c6-3662f0f868d5,4,1,2,,2,0.740032143,32,25_34,1,2,,3,3,1,,2,3,3,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9eeb010b-b6ef-4327-9393-ec83dea2aedc,3,2,2,,,0.969846153,20,18_24,2,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9eee3a91-a673-4686-8e4d-bc424990970e,2,1,1,,,2.170310229,40,35_44,2,2,1,1,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9eefdbc0-e5d5-4f19-bd9c-0da4beb53f06,4,1,2,2,2,1.56868459,32,25_34,2,2,,3,2,2,,1,3,3,,3,3,,,,,,,,,,,,,,1,1,0,1,1,0,1,1,0,0,0,0,0,0,,3,3,3,3,,,,,,,,,,,,,,
9ef3241e-c87b-4e90-9e60-4833a30d7026,4,2,1,,1,0.45752813,21,18_24,1,2,3,3,3,1,1,,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ef3fe93-44a0-4591-97bb-4d5881501ff9,2,2,2,1,,1.023851028,40,35_44,1,2,2,1,1,2,4,,1,4,1,1,5,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,5,5,5,2,1,0,0,0,0,0,0,1,3,4,22,2,2,1
9ef63bad-a77d-4409-98a9-6c5cab5e873a,3,2,2,,,0.740032143,34,25_34,1,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f00775f-07e0-4631-b139-3bea79cd01b7,2,1,2,2,,0.45752813,24,18_24,1,2,,3,1,2,3,,4,,,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,1,1,1,3,3,0,0,0,0,0,0,,,,,,,
9f026740-4ac2-4b2d-8a5e-946051a929f6,3,1,1,,,2.170310229,42,35_44,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f03dfbe-46b2-4830-863a-bfa5734b5cb1,4,2,2,,2,0.969846153,19,18_24,2,2,,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f05d06a-ff5e-4bcd-a589-bf045fd306d8,2,2,1,,,0.740032143,27,25_34,1,2,1,5,1,2,2,,1,1,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f0914cd-8d88-405c-8bb5-741268cdd8ed,3,1,2,,,0.45752813,21,18_24,1,1,,1,5,1,4,,5,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f09ea76-2d8f-42f4-9cc3-5e77ffb71633,4,1,1,,,1.023851028,38,35_44,1,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f0d038f-e3d3-4de0-b643-d858dfad6b13,3,1,2,,,1.023851028,44,35_44,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f0f9ef8-b020-4367-bf15-1ec3b8384a36,4,2,1,,,0.969846153,24,18_24,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f1212ad-d802-4e8d-801b-8291a2d9c7a0,4,2,2,,2,0.740032143,27,25_34,1,2,,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f13801a-a1eb-4b59-983f-ab0a01a2121d,4,2,1,1,1,1.023851028,37,35_44,1,2,1,1,1,2,1,,1,4,2,3,5,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,4,5,4,3,3,0,0,0,0,0,1,1,4,6,22,3,2,1
9f1678c8-5c8d-4154-bbf0-8e5192c47015,3,2,1,,,0.969846153,21,18_24,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f171898-c6a4-4728-a382-dd2c19080d54,2,1,1,,,0.45752813,18,18_24,1,2,2,3,4,1,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f181dca-8420-4bf0-9ef9-35edf9e5fc45,3,2,1,2,,1.56868459,25,25_34,2,2,2,1,1,1,2,,3,4,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
9f1a0585-a936-4f6b-8a43-27cffdd0bb1f,4,2,1,1,2,0.740032143,25,25_34,1,2,3,3,2,1,,3,4,,,3,3,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,1,2,2,2,2,0,0,0,0,0,0,1,5,4,24,4,1,1
9f1d00bf-f62b-4cff-97d7-708217423753,2,2,2,2,,0.740032143,27,25_34,1,2,3,2,2,2,2,,4,,,3,5,1,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,2,5,4,1,1,1,0,0,0,0,1,3,7,6,3,4,1,1
9f215c5f-6377-4a22-9907-6178e8e8a046,2,2,1,,,0.45752813,24,18_24,1,2,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f21d6e0-13c8-4eea-afee-6b685651b3c2,3,2,2,2,,0.740032143,25,25_34,1,2,2,5,1,2,2,,1,5,,4,5,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,5,5,5,1,3,0,0,0,0,0,0,4,1,1,22,4,2,0
9f22f7d6-d8e9-4067-bfbd-89a3aea64a0d,2,2,2,,,0.740032143,27,25_34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f23f687-9fe5-4382-81ee-1c7f8774162d,3,1,2,,,1.697539394,98,65_and_over,2,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f2644be-9e3d-4b65-adcc-0f88163b064c,4,1,2,,,0.969846153,22,18_24,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f26cc09-5b36-4af2-9c82-24d8e92b7d04,4,1,2,,,0.969846153,18,18_24,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f2a7f9b-60be-4575-b388-d2f3934a04db,2,1,1,,,0.740032143,25,25_34,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f2afcf0-33b0-4d28-8a2f-96af41640f52,4,1,2,,2,0.45752813,19,18_24,1,2,,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f2bbf31-8d24-4932-a29a-a4abb364b8f2,4,1,1,,,0.45752813,20,18_24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f2bdcbf-0548-4ce6-a9b2-cd9381ef562e,2,1,2,1,,0.740032143,25,25_34,1,1,3,1,3,2,4,,1,3,,3,5,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,4,4,4,2,1,1,0,0,0,0,0,4,7,6,18,4,2,0
9f2cfe40-9c59-4ab3-a0ab-68255f6b3c36,4,2,2,,,1.023851028,40,35_44,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f2e58c1-0b0e-4dbb-bde4-3ad4f51d7098,4,1,1,,2,0.740032143,25,25_34,1,2,3,1,1,2,,1,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f34371e-053f-4e47-99ff-94a5405db28a,3,2,2,,,1.023851028,42,35_44,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f38b266-e183-4c5e-a3f7-51d616a8b36b,3,1,2,,,2.170310229,44,35_44,2,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f3a3e60-942a-42f8-853a-03fe03b0a095,4,1,2,,,1.56868459,34,25_34,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f3a5a34-32fb-41ae-8555-c5debfd3d08d,3,2,2,,,1.663463131,62,55_64,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f3afd7b-a238-437c-b028-67042bd0841f,4,1,1,,2,0.969846153,23,18_24,2,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f3d1c80-9aa2-4021-bbae-b1df3d2a1198,3,1,2,,,1.023851028,43,35_44,1,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f44cca8-46d8-4a01-88ae-9bc46e66a76a,2,1,2,,,1.56868459,26,25_34,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f473c99-68c5-4744-9f98-dd1d56402f0c,4,2,1,1,1,0.740032143,25,25_34,1,2,3,1,2,1,2,,4,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f474517-7b31-4243-89fd-74a869335b51,4,2,1,,,2.170310229,35,35_44,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f4fa11c-1515-41d1-a29d-66f453f97d7d,4,1,2,,,1.697539394,98,65_and_over,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f50cddd-dde9-4c1d-afef-1a4ff3d30a3c,4,2,1,,,1.023851028,38,35_44,1,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f53247b-f134-41cd-9887-f4722cbf8dc4,4,1,1,,2,1.56868459,31,25_34,2,1,1,1,5,1,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f541374-10e4-4449-ad51-bf16560d0e53,3,2,1,1,,0.740032143,30,25_34,1,1,2,1,1,2,4,,1,3,,3,5,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,5,,,,,,,,,,,,,,,
9f57475a-c2f0-4fdb-bc1b-bb37b4575362,3,2,1,2,,0.969846153,18,18_24,2,2,3,3,3,1,4,,4,,,4,1,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,1,1,4,3,3,0,0,0,0,0,0,3,6,5,22,4,1,1
9f57ba4c-179c-4ea5-99eb-910a60a5f722,4,2,1,,1,0.45752813,24,18_24,1,2,3,1,1,2,3,,1,4,2,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f5a005b-80b0-417f-bff6-706d8867895c,4,1,1,,,0.969846153,18,18_24,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f5cef3d-0714-498e-9127-87547142bf04,4,2,1,,,0.740032143,29,25_34,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f5e474d-61b6-4598-a069-192d0ba0fdf3,4,1,2,,,1.663463131,64,55_64,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f6341f7-5d35-46c7-b3b4-845e9596c8f0,2,2,2,,,2.170310229,35,35_44,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f696cb5-43a8-4597-9a36-b087bda62994,4,1,2,2,2,0.740032143,33,25_34,1,2,,5,5,1,,1,5,,,1,4,,,,,,,,,,,,,,0,1,1,1,1,0,0,1,1,0,1,0,0,0,,2,2,2,2,1,0,0,0,1,0,1,,,,,,,
9f70ad02-e277-4497-820b-c23af7b4b54f,3,1,1,,,0.45752813,19,18_24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f7170ff-a5a9-400c-8ff3-dd02535cedf4,4,1,1,,1,0.45752813,22,18_24,1,2,3,5,3,1,4,,1,5,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f7247e6-1992-4015-b5eb-fd10236ca136,3,2,2,,,0.45752813,22,18_24,1,1,,1,2,1,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f7536a8-df50-4d10-928d-8cbae1fb111e,3,2,,,,0.969846153,19,18_24,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f7691ea-eb0d-4800-b4da-35010bf2b62d,3,1,2,,,0.45752813,22,18_24,1,2,,3,3,1,4,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f784e26-d1c9-47d5-ba5d-086b5715f687,2,2,1,,,1.663463131,64,55_64,1,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f793051-7d22-4fc1-9c20-9624afeb9848,3,1,1,,,0.45752813,18,18_24,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f7d2472-02b4-4129-90d6-f5de1ba3659d,4,2,1,,,1.663463131,64,55_64,1,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f800dcf-f35b-47ee-99e9-d0273189648e,4,2,2,,2,0.740032143,30,25_34,1,1,,5,2,2,,1,5,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f840725-1f4c-4798-9859-524e34eed5e0,4,2,2,,,0.740032143,27,25_34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f8589fb-ae91-421d-8361-c58a5300284d,3,2,2,,,0.45752813,20,18_24,1,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f861c2e-f97a-4052-b8a3-c8bd159bd4f8,2,1,1,,,0.45752813,18,18_24,1,1,3,4,1,2,2,,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f8afb4c-f0d3-4b51-8dab-3e2d5999dccf,4,1,2,,,0.45752813,22,18_24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f8e4433-567b-442e-a0e9-a5a8c734e1e5,4,1,2,1,2,0.969846153,23,18_24,2,2,,5,3,1,,1,5,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f944f31-b781-4c12-a282-d2cf8a46b43d,2,1,2,2,,0.969846153,19,18_24,2,1,1,1,2,2,2,,2,2,,1,2,1,1,0,1,0,1,1,1,0,0,1,0,0,,,,,,,,,,,,,,,,2,2,2,2,1,0,0,0,1,0,0,1,9,1,2,2,2,1
9f97ef8a-718e-4145-ad57-20e0aea7cd66,3,2,2,,,1.56868459,31,25_34,2,2,,1,1,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f9a0f38-52f7-4222-a329-64ce2816569c,2,1,2,2,,0.45752813,21,18_24,1,1,3,4,2,1,2,,4,,,3,4,1,1,1,1,0,1,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,4,4,4,2,2,1,0,0,1,0,1,1,5,6,22,4,1,1
9f9e7f3c-2716-413c-a7f2-0fc82e2bdd7c,3,1,1,,,0.45752813,24,18_24,1,2,3,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f9fb95c-87e2-4c32-a959-4a5726093201,3,2,1,2,,0.45752813,22,18_24,1,2,3,1,1,2,4,,1,5,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,
9fa3d444-32fa-4193-ae72-361388950fc4,4,2,2,,1,0.45752813,22,18_24,1,2,,5,3,1,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fa97eef-3e72-429c-af8d-7ec9d3489305,4,1,2,,2,1.023851028,36,35_44,1,2,,2,1,2,,2,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fa9b857-7642-4a6b-868b-4e82dc4ccc3b,4,2,1,,1,0.45752813,19,18_24,1,2,3,5,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fab5fd3-83ee-4931-a9be-f2e988229521,3,1,2,,,0.800819823,98,65_and_over,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fac61fe-137c-432f-ac37-0c7b2ca4f6e2,3,2,1,,,0.740032143,30,25_34,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fad5b88-bb5b-4e8d-b5a1-01d99fc18b04,2,2,1,1,,0.740032143,34,25_34,1,2,1,1,1,2,2,,1,2,,3,5,1,1,1,1,0,1,1,1,0,1,1,0,0,,,,,,,,,,,,,,,work,2,2,2,1,1,0,0,1,0,1,0,1,3,6,33,2,2,1
9faf5f77-bf0f-4ee0-b70c-75db8f5c0637,2,2,2,1,,1.023851028,41,35_44,1,2,2,3,3,1,2,,3,3,,4,3,0,1,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,5,5,5,2,1,0,0,0,0,0,1,1,3,1,33,4,2,1
9fb41b95-8a77-4c2e-b908-fe1946ec0503,4,2,2,2,2,0.740032143,33,25_34,1,1,2,5,2,2,,1,3,3,,4,4,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,1,0,0,0,,5,4,5,2,1,1,0,0,0,0,0,3,10,2,15,4,2,1
9fb78c10-0ba6-403e-852d-bf4b3a30677a,3,1,2,,,0.740032143,34,25_34,1,2,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fbbfb26-ece6-49dc-a88e-3f571a79743a,4,2,1,,,1.56868459,26,25_34,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fbd16dd-46ee-4e98-ba95-a19d7e0636d1,4,1,2,,,0.740032143,33,25_34,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fbfd93b-a0e5-4039-826e-ab36bb5b2c06,4,1,2,,,0.740032143,30,25_34,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fbfe3d5-738b-4f00-ba03-24293cc95164,3,2,2,1,,0.969846153,19,18_24,2,2,,3,2,1,1,,4,,,1,5,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
9fc30f43-1a48-4b74-8753-268776ca12dc,4,1,1,,,1.663463131,58,55_64,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fc5ae50-1d14-4cc7-9eff-d000b47bf707,2,2,1,,,0.45752813,24,18_24,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fc9f451-bc03-4bf6-a751-75d613cc2a50,3,2,2,,,0.45752813,20,18_24,1,2,,1,5,2,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
